timestamp,step,total,alpha_band_penalty,alpha_fraction_ge95,alpha_fraction_le05,alpha_fraction_mid,alpha_guard_avg_penalty,alpha_guard_penalty,alpha_mean,alpha_penalty_core,alpha_penalty_weight,color,depth,depth_valid_fraction,feature,feature_compare_teacher,feature_cos_weight_effective,feature_cos_weight_effective_avg_256,feature_cosine,feature_mask_fraction,feature_mask_soft_transition,feature_mask_threshold,feature_mask_weight_max,feature_mask_weight_mean,feature_mask_weight_min,feature_on_steps,feature_recon,feature_schedule_terminal,feature_source_penultimate,feature_source_post_activation,feature_src_available,feature_src_dim,feature_weight_effective,feature_weight_effective_avg_256,learning_rate,mask_emergency_active,mask_emergency_count,mask_low_fraction_streak,mask_prefail_active,mask_prefail_count,mask_prefail_drop_rate,mask_prefail_min_rate,mask_prefail_threshold,mask_prefail_variance,metrics_schema_version,opacity,opacity_lambda_runtime,opacity_on_steps,opacity_schedule_terminal,opacity_target,opacity_target_adjustment,opacity_target_weight_base,opacity_target_weight_effective,opacity_target_weight_effective_avg_256,phase_feature_scale,phase_index,phase_mask_override,projector_out_dim,ray_depth_range_max,ray_depth_range_mean,ray_depth_range_min,teacher_depth_max,teacher_depth_mean,teacher_depth_min,teacher_depth_norm_max,teacher_depth_norm_mean,teacher_depth_norm_min,_eor_checksum
2025-10-19T06:51:35.460892,3500,0.728330,0.046969,0.402466,0.000854,0.596680,0.665407,0.119207,0.496969,0.425667,0.280048,0.112062,0.090210,1.000000,0.111470,1.000000,0.010000,0.010000,1.176437,nan,0.100000,nan,0.973873,0.366508,0.010000,1.000000,1.994115,1.000000,1.000000,1.000000,1.000000,128.000000,0.050000,0.050000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,4.000000,0.125758,0.166772,1.000000,0.000000,0.169622,1.400241,0.350000,0.490084,0.490084,1.000000,1.000000,0.000000,52.000000,3.927684,2.893195,1.230551,6.433226,5.328418,4.080595,1.000000,0.999997,0.975972,35fb46fc
2025-10-19T07:12:46.510066,3500,0.728330,0.046969,0.402466,0.000854,0.596680,0.665407,0.119207,0.496969,0.425667,0.280048,0.112062,0.090210,1.000000,0.111470,1.000000,0.010000,0.010000,1.176437,nan,0.100000,nan,0.973873,0.366508,0.010000,1.000000,1.994115,1.000000,1.000000,1.000000,1.000000,128.000000,0.050000,0.050000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,4.000000,0.125758,0.166772,1.000000,0.000000,0.169622,1.400241,0.350000,0.490084,0.490084,1.000000,1.000000,0.000000,52.000000,3.927684,2.893195,1.230551,6.433226,5.328418,4.080595,1.000000,0.999997,0.975972,f9794119
2025-10-19T07:22:35.672776,3500,0.728330,0.046969,0.402466,0.000854,0.596680,0.665407,0.119207,0.496969,0.425667,0.280048,0.112062,0.090210,1.000000,0.111470,1.000000,0.010000,0.010000,1.176437,nan,0.100000,nan,0.973873,0.366508,0.010000,1.000000,1.994115,1.000000,1.000000,1.000000,1.000000,128.000000,0.050000,0.050000,0.000500,0.000000,0.000000,0.000000,0.000000,0.000000,nan,nan,nan,nan,4.000000,0.125758,0.166772,1.000000,0.000000,0.169622,1.400241,0.350000,0.490084,0.490084,1.000000,1.000000,0.000000,52.000000,3.927684,2.893195,1.230551,6.433226,5.328418,4.080595,1.000000,0.999997,0.975972,60ba73b1
